GPA,Semester_GPA,CGPA,Stress_Index,Attendance_Rate,Study_Hours_per_Day,Assignment_Delay_Days,Part_Time_Job,Dropout
3.17,3.02,2.98,6.6,67.9,5.74,2,1,0
1.34,0.89,0.96,4.6,79.3,2.19,0,0,1
0.78,0.08,0.13,5.5,81.8,5.86,2,0,0
1.66,1.39,1.38,4.4,64.9,5.01,2,0,1
0.07,0.36,0.4,6.9,73.5,2.97,2,0,1
1.17,1.48,1.5,7.3,83.4,1.87,2,0,1
4.0,3.57,3.62,2.5,99.2,5.08,2,0,0
2.6,2.86,2.79,6.0,80.3,2.57,5,1,1
0.03,0.02,0.04,7.1,89.0,3.26,0,0,1
4.0,3.61,3.63,3.3,77.4,3.7,2,1,0
0.23,0.0,0.05,7.1,75.1,3.35,0,1,1
1.43,0.81,0.78,6.5,68.0,1.91,2,0,1
2.58,2.49,2.37,7.5,82.2,3.71,1,0,1
1.65,1.63,1.63,4.6,81.8,3.98,1,1,0
0.0,0.64,0.62,7.8,79.2,5.25,3,1,0
3.81,3.5,3.5,5.4,98.1,6.39,1,1,1
3.4,3.13,3.11,5.6,89.8,6.1,3,1,0
2.52,2.83,2.89,8.6,95.0,3.46,2,1,1
1.69,1.82,1.75,6.0,79.8,4.05,0,1,1
3.27,3.47,3.4,4.5,82.4,2.69,2,1,0
2.02,2.33,2.32,7.0,80.1,2.49,4,0,1
2.71,2.59,2.64,5.7,80.2,3.94,1,0,0
2.14,2.2,2.2,6.4,76.1,4.11,1,1,0
1.09,1.33,1.37,6.7,70.0,3.42,4,0,1
1.4,1.51,1.41,7.0,68.8,4.3,4,0,0
1.89,1.78,1.74,5.0,82.3,3.04,2,0,1
0.74,0.56,0.49,5.5,77.8,3.4,3,0,1
1.11,0.77,0.82,9.1,75.7,3.42,1,1,1
2.36,2.56,2.59,6.1,81.0,2.28,2,0,0
3.15,3.41,3.33,4.9,76.5,3.18,3,0,0
2.89,2.34,2.4,4.3,87.8,3.3,1,0,0
2.8,3.01,3.01,2.1,89.1,3.63,3,0,0
2.05,1.95,1.95,3.9,83.8,2.68,3,1,1
4.0,3.94,3.93,3.1,86.9,6.32,3,1,0
2.18,1.86,1.94,7.1,80.8,2.78,1,1,1
3.99,4.0,4.0,5.5,92.8,6.1,1,1,0
3.91,3.89,3.87,3.9,71.4,5.46,3,0,0
2.3,1.82,1.83,5.2,82.9,6.71,0,1,0
2.09,2.59,2.62,5.8,84.5,5.67,0,0,0
1.93,1.36,1.37,6.3,86.1,2.8,3,1,0
0.35,0.39,0.31,6.7,66.8,2.95,4,0,1
4.0,4.0,4.0,3.0,91.2,3.14,1,0,0
2.31,2.34,2.39,2.9,94.0,2.37,1,1,0
2.37,2.55,2.5,4.4,80.3,3.91,4,0,0
3.41,3.66,3.66,4.6,80.6,4.2,1,1,0
3.67,3.55,3.59,5.0,91.7,2.92,3,1,0
2.3,2.42,2.37,4.6,85.3,2.83,2,1,1
4.0,3.73,3.73,4.0,99.7,5.04,2,0,0
3.48,3.68,3.67,6.3,98.4,4.67,3,0,0
1.5,1.68,1.6,7.3,91.3,3.18,4,0,1
2.05,2.31,2.31,5.7,83.8,2.8,1,1,0
1.31,1.6,1.6,8.9,80.8,3.74,0,0,1
2.93,3.2,3.13,5.0,75.8,7.5,1,1,0
1.52,1.02,1.0,5.4,93.8,4.67,1,1,0
0.5,1.11,1.11,9.5,72.1,4.4,1,0,1
0.0,0.72,0.8,4.9,75.4,2.16,2,0,1
3.52,3.56,3.56,2.5,92.5,4.47,1,0,0
1.25,1.25,1.33,4.9,81.0,5.13,2,0,1
1.26,1.44,1.47,5.3,84.3,2.59,5,1,1
0.87,0.76,0.76,7.7,87.7,5.25,1,0,0
3.59,3.54,3.56,6.0,90.1,3.41,0,1,0
2.46,2.23,2.22,6.6,77.7,4.05,1,0,0
1.73,1.73,1.79,5.0,88.0,1.34,1,0,0
4.0,4.0,4.0,5.8,91.3,4.05,2,0,0
1.8,1.62,1.62,6.7,92.2,4.49,2,1,1
1.72,1.53,1.56,5.0,90.6,6.89,2,0,0
3.57,3.13,3.13,5.9,80.7,4.28,1,0,0
1.53,1.28,1.27,7.9,78.0,4.36,2,1,1
1.53,1.53,1.46,7.9,82.5,6.09,3,0,1
3.48,3.41,3.41,8.6,74.9,4.29,0,1,0
3.54,3.43,3.43,4.4,80.8,4.96,1,1,0
2.1,2.04,2.0,2.8,80.0,4.11,0,1,0
0.0,0.0,0.0,5.8,83.6,1.88,1,1,1
2.45,2.45,2.32,4.3,89.5,4.38,1,1,1
1.95,1.32,1.22,3.6,72.5,3.53,3,0,0
2.56,2.65,2.72,4.6,84.3,3.54,1,0,0
4.0,4.0,4.0,4.2,90.5,5.28,1,1,0
2.74,2.83,2.77,5.5,79.8,6.41,4,0,1
4.0,3.33,3.34,4.0,70.1,3.98,0,1,0
3.89,4.0,4.0,3.0,96.7,4.25,5,0,0
2.26,2.34,2.34,6.3,84.4,4.82,2,1,0
0.85,0.56,0.6,6.6,82.9,4.18,4,1,1
2.45,1.72,1.69,5.6,70.7,6.02,1,0,0
1.73,1.84,1.82,3.4,79.7,2.48,2,0,1
2.57,2.37,2.37,6.7,84.1,4.38,4,1,0
0.77,0.86,0.86,6.0,80.2,3.52,3,1,0
3.16,3.63,3.59,6.4,80.7,5.14,3,1,1
2.34,2.14,2.14,4.5,93.2,1.98,2,0,1
0.54,0.68,0.64,7.2,82.9,4.68,1,0,0
3.5,4.0,3.99,6.4,95.7,3.27,1,0,1
3.49,3.63,3.61,4.7,77.1,4.12,2,1,0
3.14,3.11,3.11,5.8,76.8,5.46,2,0,0
0.87,0.74,0.81,5.0,78.4,4.99,1,0,1
3.16,2.98,2.87,5.0,81.4,3.57,1,1,0
2.97,2.68,2.72,7.3,76.7,5.34,3,1,0
0.71,0.62,0.67,6.1,81.4,3.95,1,0,1
3.6,3.94,3.95,6.1,77.8,2.55,2,0,0
1.38,1.37,1.37,7.3,80.8,3.15,3,0,1
1.85,2.29,2.29,7.1,70.3,4.91,0,1,0
2.96,2.1,2.09,6.8,78.8,4.6,1,1,0
1.55,1.77,1.75,7.0,75.8,4.05,3,0,1
4.0,4.0,4.0,3.8,88.6,4.35,0,0,0
3.29,3.36,3.29,3.8,93.6,6.06,1,0,0
4.0,3.96,3.88,5.9,89.9,4.92,1,0,0
3.59,3.41,3.42,4.6,86.8,5.44,3,1,0
2.42,2.81,2.86,9.7,82.0,4.07,0,1,0
1.72,1.87,1.84,8.1,86.0,2.72,0,0,1
2.95,2.89,2.87,5.2,75.4,3.79,4,0,0
2.73,2.96,2.96,8.1,74.0,5.22,0,1,1
1.59,1.6,1.62,6.5,71.0,3.97,5,1,1
0.0,0.0,0.0,8.2,72.0,2.61,1,0,1
2.77,3.05,3.17,1.0,75.8,4.16,5,0,0
1.95,1.81,1.78,4.4,65.0,3.7,0,1,0
2.23,2.25,2.27,4.3,78.4,2.05,1,0,0
1.84,1.89,1.77,5.7,83.7,2.82,2,0,1
1.71,1.41,1.37,6.4,74.1,3.05,1,0,1
0.78,0.53,0.53,8.5,100.0,3.12,2,0,0
2.75,3.02,2.97,8.0,95.2,2.83,1,1,0
3.32,3.14,3.17,6.8,89.6,4.45,0,1,0
3.72,3.38,3.28,7.5,100.0,4.06,1,1,0
2.51,2.83,2.83,6.4,72.1,4.06,1,0,0
1.13,1.51,1.47,6.7,75.3,4.85,0,0,0
2.91,2.79,2.88,3.9,82.0,5.5,2,0,0
3.6,3.82,3.77,5.2,71.8,3.93,2,0,0
3.57,3.68,3.76,2.5,85.7,3.79,1,0,0
2.12,2.67,2.66,5.4,89.6,1.84,2,1,1
3.19,2.85,2.83,4.5,96.2,5.01,1,0,0
2.18,2.38,2.49,4.9,69.2,4.08,1,1,0
2.92,2.65,2.67,4.7,92.8,3.62,2,1,0
1.61,1.78,1.75,5.6,74.1,4.25,1,1,1
1.95,2.23,2.23,4.5,78.5,4.24,1,0,0
3.7,3.38,3.38,6.6,88.9,5.31,3,1,0
2.54,3.05,3.05,5.5,77.7,2.52,2,0,0
0.36,0.04,0.01,7.5,76.7,2.67,3,0,1
0.0,0.04,0.04,6.3,72.5,3.1,3,0,1
0.03,0.2,0.17,8.5,90.4,1.1,0,0,1
3.3,3.38,3.46,8.1,84.7,3.37,2,1,1
2.17,2.51,2.49,5.5,87.5,3.95,1,0,0
3.31,3.98,3.97,8.1,65.6,4.71,4,1,0
0.96,0.85,0.87,4.9,81.1,4.06,1,1,1
3.32,3.4,3.42,5.8,83.4,4.75,0,0,0
1.14,1.24,1.24,3.1,79.9,2.08,4,1,1
2.81,2.32,2.35,5.4,71.6,4.67,1,0,0
4.0,4.0,4.0,4.4,91.2,4.73,2,0,0
1.02,1.13,1.19,7.2,98.0,4.25,0,1,1
2.55,2.26,2.28,2.1,76.1,3.09,1,0,0
2.51,2.68,2.69,3.3,79.1,1.8,2,1,1
0.05,0.51,0.5,9.0,77.5,5.72,4,0,1
1.08,1.39,1.34,7.2,84.0,5.09,2,1,1
2.59,2.47,2.47,3.1,94.3,3.5,2,0,0
0.49,0.74,0.65,9.2,51.5,3.73,4,0,1
0.55,0.74,0.81,6.0,75.7,5.05,4,1,1
2.52,2.51,2.51,7.1,82.9,3.22,3,0,0
2.61,3.01,3.06,7.0,85.6,3.28,3,1,1
2.03,2.03,2.1,5.5,90.7,6.62,2,0,0
2.08,2.18,2.19,4.4,62.5,2.83,2,1,0
0.37,0.62,0.56,6.5,65.1,2.17,1,0,1
1.9,2.34,2.34,6.8,89.4,3.21,0,1,0
0.9,0.92,0.89,5.9,74.2,2.19,1,1,1
1.71,2.18,2.12,4.1,81.7,3.35,0,1,0
1.21,1.19,1.19,4.0,86.9,6.2,5,1,0
0.71,0.73,0.68,8.2,84.0,3.96,1,1,1
3.03,3.19,3.25,4.7,90.3,4.05,2,0,0
1.7,1.58,1.62,6.5,64.0,3.2,3,1,1
2.25,2.27,2.27,6.2,86.9,3.4,1,0,0
3.39,3.14,3.17,6.0,83.4,4.39,1,0,1
2.48,1.92,1.88,5.1,78.1,3.78,3,0,1
1.12,1.23,1.24,4.4,64.8,4.84,1,0,1
3.69,4.0,3.99,1.0,79.3,3.43,5,0,0
0.56,0.5,0.45,5.4,87.8,3.62,2,0,0
0.0,0.0,0.0,5.5,71.5,3.74,1,0,1
3.38,3.18,3.23,4.7,77.3,4.38,1,1,0
2.69,2.65,2.58,7.4,91.4,3.7,1,0,0
1.72,2.08,2.04,3.6,73.8,0.72,4,0,1
2.38,2.45,2.48,6.0,82.7,1.8,1,1,1
3.37,3.22,3.27,4.6,84.3,4.32,3,0,0
2.12,2.3,2.33,5.3,62.7,3.22,1,0,1
0.58,0.4,0.4,7.6,86.7,1.92,1,0,1
2.75,2.45,2.46,6.2,79.8,5.19,3,1,0
2.54,2.55,2.56,5.2,82.2,3.31,1,0,0
1.91,1.35,1.31,5.1,73.7,4.51,1,0,1
0.97,1.58,1.59,7.9,78.1,2.7,2,0,1
0.97,0.53,0.45,4.5,84.5,3.29,1,1,1
2.44,2.04,2.05,5.3,91.1,5.07,1,0,0
1.13,0.87,0.91,8.4,69.1,4.62,1,0,0
2.98,2.43,2.43,5.1,82.8,1.73,1,1,1
0.88,1.06,1.06,7.1,78.8,3.64,0,1,0
0.6,0.8,0.75,4.7,79.5,2.34,2,1,1
3.23,3.28,3.28,4.4,71.6,1.44,2,0,0
0.92,0.49,0.54,4.8,72.8,2.55,1,1,1
1.82,1.86,1.86,8.2,75.9,2.93,0,1,0
0.69,0.58,0.58,7.5,84.0,6.41,3,1,1
3.11,3.23,3.28,4.2,95.5,2.63,1,0,0
1.17,0.7,0.72,6.8,90.3,0.94,0,0,1
2.88,2.65,2.65,5.6,76.6,4.97,0,1,0
2.03,2.34,2.34,5.2,86.3,6.2,4,0,1
1.72,1.46,1.34,5.3,76.8,3.99,1,0,1
3.64,3.36,3.35,5.0,85.0,2.57,3,0,0
1.61,1.84,1.88,6.5,77.2,5.06,0,0,1
3.57,3.17,3.11,5.3,85.4,5.14,2,0,0
2.33,2.14,2.11,5.2,83.1,2.04,0,0,0
4.0,4.0,4.0,4.6,84.3,4.16,2,0,0
1.71,1.91,1.92,7.0,80.4,4.76,1,0,1
1.15,0.66,0.63,4.5,86.1,1.26,4,0,1
1.78,1.92,1.87,3.7,86.2,5.3,4,0,0
2.78,2.81,2.82,4.6,91.6,2.17,1,0,0
0.88,0.46,0.51,6.1,80.2,4.31,1,0,1
1.81,2.11,2.1,5.9,80.0,2.86,5,1,0
2.61,2.85,2.84,6.3,95.3,4.14,3,1,0
4.0,4.0,4.0,3.3,75.6,5.3,5,0,0
4.0,3.91,3.91,3.4,81.2,5.43,3,1,0
3.24,3.83,3.83,6.1,69.6,4.5,0,0,1
3.09,2.97,2.95,2.2,84.5,4.52,2,1,1
1.14,0.96,0.94,6.4,72.8,4.54,1,0,1
3.24,3.05,3.05,5.8,77.4,3.31,3,0,0
1.39,1.11,1.08,2.4,85.9,5.82,2,0,0
1.98,1.56,1.48,6.6,73.3,3.36,2,0,0
0.98,1.19,1.19,4.3,86.4,4.23,6,1,1
1.08,0.37,0.34,7.1,84.1,4.22,2,1,1
1.56,1.47,1.43,8.1,62.4,3.75,4,0,0
0.22,0.28,0.28,6.2,69.8,0.5,4,1,1
3.36,3.72,3.62,6.9,84.8,6.68,1,0,0
2.45,2.5,2.5,4.6,71.6,5.01,2,0,0
2.35,2.29,2.3,6.8,84.5,4.04,1,0,0
3.11,3.27,3.31,6.5,84.3,5.16,1,0,0
3.47,3.18,3.18,2.6,88.4,2.85,1,1,0
3.88,3.72,3.65,4.3,85.6,2.73,0,1,0
1.76,1.54,1.54,4.6,82.5,3.95,2,0,1
1.64,1.92,1.96,6.6,84.3,3.51,2,0,1
0.0,0.0,0.0,7.9,66.5,1.08,0,0,1
2.08,2.0,2.09,9.5,90.1,5.33,1,1,0
1.64,1.26,1.28,3.6,82.6,3.02,0,1,1
2.83,3.04,3.04,6.6,81.1,4.75,5,0,0
0.53,0.47,0.43,7.1,69.4,3.36,3,1,1
3.5,3.43,3.48,4.5,82.1,6.39,1,1,1
1.28,1.11,1.1,3.3,74.5,1.93,2,0,1
2.43,2.24,2.3,7.7,80.9,3.39,0,1,1
2.24,1.98,2.0,7.2,78.7,2.95,0,0,0
2.61,2.41,2.4,5.0,73.4,2.35,3,0,1
1.67,1.05,1.05,5.6,87.8,4.68,3,1,1
0.65,1.48,1.48,7.9,72.2,4.79,1,0,1
2.29,2.5,2.49,2.9,75.1,4.86,3,0,0
1.59,1.97,1.97,8.4,88.9,3.84,1,0,1
1.47,1.45,1.54,6.4,88.2,2.95,0,0,0
0.69,0.23,0.23,9.8,88.9,2.53,3,0,1
2.29,1.7,1.69,5.6,83.2,1.72,0,0,1
1.01,0.8,0.83,5.6,84.0,1.52,2,1,1
1.24,1.11,1.11,6.4,74.2,4.61,0,0,1
1.1,1.5,1.48,5.9,72.8,4.3,1,1,1
0.0,0.0,0.0,10.0,73.9,3.37,1,1,1
0.53,0.75,0.74,6.6,100.0,2.0,4,1,1
1.51,1.42,1.39,4.8,72.2,5.47,0,0,0
1.61,1.6,1.6,4.9,79.0,5.65,1,1,1
2.01,2.08,2.13,9.0,75.8,4.1,2,1,1
1.06,0.67,0.66,4.4,56.9,2.0,0,0,1
0.92,1.19,1.18,6.2,82.1,3.53,2,1,1
1.37,1.38,1.45,7.6,79.0,5.37,1,1,1
2.33,2.46,2.35,4.3,79.3,3.46,1,0,1
2.16,2.07,2.11,6.8,99.3,2.62,2,0,0
1.78,1.52,1.52,6.8,78.8,5.21,2,1,0
0.0,0.2,0.19,10.0,67.5,2.31,4,0,1
2.4,2.54,2.57,7.5,80.4,3.27,1,0,1
1.87,1.99,1.85,4.7,74.0,5.4,2,0,0
3.29,2.9,2.89,4.7,89.5,6.37,1,0,0
2.83,2.9,2.96,8.5,81.5,4.81,0,0,0
1.54,1.58,1.57,8.5,90.9,4.21,1,1,0
1.11,0.86,0.93,5.5,71.2,3.43,3,1,1
3.08,2.97,2.97,6.3,80.6,3.79,3,0,0
0.0,0.3,0.3,8.3,61.9,4.16,3,1,1
2.55,2.42,2.42,8.0,81.7,4.89,2,0,0
1.93,1.83,1.83,6.7,85.0,4.0,1,0,1
1.72,1.78,1.67,4.4,78.4,3.69,2,1,1
0.12,0.07,0.01,3.8,69.5,1.72,0,1,1
2.06,2.21,2.23,2.7,86.6,3.89,0,1,0
1.8,1.77,1.82,5.8,82.1,4.26,2,1,1
2.33,2.04,2.06,7.1,86.5,5.96,2,0,1
2.72,3.17,3.19,5.0,83.4,4.84,3,1,0
2.16,2.39,2.39,5.5,81.2,4.75,1,1,1
2.41,2.22,2.22,5.9,73.3,4.57,0,0,0
0.0,0.0,0.0,6.7,77.3,2.9,2,0,1
1.34,2.12,2.13,4.9,83.9,1.63,2,0,1
3.67,4.0,3.96,2.8,72.7,4.32,0,0,1
0.28,0.0,0.1,7.5,68.5,3.52,0,1,1
0.52,0.18,0.13,7.5,67.6,2.32,2,1,1
2.38,2.43,2.43,5.1,67.6,5.99,0,1,1
1.92,1.9,1.92,7.4,73.9,3.19,1,0,1
2.61,3.15,3.12,6.2,86.1,2.5,6,1,0
0.77,0.6,0.6,6.6,85.5,1.91,4,0,1
1.22,1.58,1.58,3.3,79.3,5.32,3,0,1
0.63,1.09,1.01,7.0,81.7,3.72,4,0,1
0.51,1.01,1.04,4.3,80.2,3.58,5,1,0
2.13,2.32,2.33,4.2,71.5,6.04,3,1,1
0.29,0.4,0.34,7.1,74.8,1.48,2,0,1
3.04,3.0,3.0,5.1,71.3,5.95,1,1,0
0.66,0.9,0.93,3.9,90.7,2.48,3,0,1
3.15,2.89,2.94,3.9,89.3,5.09,1,1,0
0.31,0.18,0.18,8.3,72.2,4.66,0,0,0
1.33,0.89,0.89,7.0,79.7,3.07,4,0,1
1.87,2.51,2.47,3.7,97.5,4.09,1,0,0
1.17,1.01,1.06,9.8,81.2,3.37,1,0,1
2.79,2.78,2.77,5.9,80.3,3.38,1,0,0
2.19,1.81,1.81,5.7,93.3,3.07,3,0,0
3.17,3.13,3.13,5.8,100.0,6.55,0,1,0
4.0,4.0,4.0,1.0,85.3,6.0,2,1,0
1.72,1.75,1.86,4.0,79.6,5.86,0,1,0
2.92,3.38,3.41,4.2,74.6,4.66,3,1,0
3.67,3.76,3.7,4.7,90.3,4.5,5,0,1
1.59,1.51,1.46,3.9,66.3,4.76,1,1,1
1.99,1.73,1.68,6.4,62.6,3.88,0,1,0
1.95,2.68,2.69,6.9,76.1,4.56,3,0,0
1.13,1.33,1.3,9.2,90.7,2.91,3,1,0
1.42,2.09,2.02,4.9,90.1,2.54,3,0,0
1.25,1.65,1.61,7.3,69.0,3.52,2,0,1
1.63,1.59,1.57,9.0,82.5,4.59,0,0,0
0.0,0.0,0.01,6.8,58.3,5.19,4,0,1
1.25,1.48,1.47,6.7,77.7,3.71,1,0,0
0.91,1.05,0.94,5.8,73.8,4.27,2,0,0
0.69,0.69,0.69,3.4,67.8,4.18,3,0,1
1.26,1.24,1.24,7.2,88.0,5.12,3,1,0
1.55,2.07,1.99,4.0,82.4,3.81,2,0,1
3.44,3.48,3.38,5.6,74.8,2.8,2,0,0
2.64,2.75,2.75,3.1,96.5,2.91,1,0,1
2.82,2.91,2.95,5.4,81.7,3.65,3,1,0
3.82,4.0,4.0,5.2,85.2,4.19,2,1,1
3.66,3.8,3.76,2.5,83.7,3.49,2,0,0
4.0,4.0,3.99,4.1,89.7,5.65,0,0,0
2.42,2.18,2.23,5.6,87.0,4.11,4,0,0
1.05,0.68,0.68,2.3,60.8,2.43,1,0,0
1.0,0.95,0.89,5.4,81.0,2.8,3,0,0
0.9,0.89,0.89,4.8,66.4,3.04,4,0,1
2.83,2.79,2.7,5.2,96.1,3.26,6,1,0
1.28,1.88,1.86,5.1,92.2,4.01,1,0,1
1.93,1.91,1.92,5.3,84.2,3.49,2,0,1
2.23,2.28,2.28,4.7,84.2,3.07,2,1,0
2.38,2.22,2.2,6.6,96.7,7.03,2,1,0
0.23,0.2,0.22,6.7,81.5,4.2,1,0,1
3.27,3.62,3.71,5.6,73.1,4.75,0,0,0
1.14,0.86,0.86,5.9,82.0,3.56,2,1,1
0.87,0.59,0.59,8.3,76.7,4.71,1,0,1
3.23,2.98,2.98,3.2,73.6,3.77,0,0,0
2.64,3.65,3.68,4.9,80.5,3.39,1,0,1
2.43,2.66,2.67,5.1,79.4,3.68,2,1,1
3.09,2.78,2.73,4.0,90.3,3.96,2,1,0
0.89,0.44,0.38,5.8,68.8,3.01,3,1,1
1.0,0.94,0.98,9.1,80.5,4.17,3,1,1
3.73,3.72,3.67,4.0,87.2,2.96,2,0,0
0.84,1.35,1.36,5.4,79.1,3.83,4,0,1
2.74,2.99,2.96,2.7,73.3,3.04,1,0,0
1.41,0.89,0.9,4.7,91.1,3.92,1,1,1
1.89,1.9,1.92,4.9,60.9,3.94,2,0,1
1.86,1.92,1.85,6.1,94.7,4.62,1,0,0
0.1,0.02,0.0,5.3,76.9,2.81,3,1,1
2.65,2.01,2.07,5.1,84.8,3.41,2,0,0
3.88,4.0,4.0,6.9,87.0,5.17,4,0,0
1.29,1.27,1.3,6.4,82.6,3.72,3,0,1
2.36,2.61,2.61,6.9,60.2,4.32,2,0,1
1.28,1.39,1.44,9.5,80.6,2.88,4,0,1
2.1,2.26,2.29,3.4,76.2,1.98,2,0,1
2.26,2.48,2.4,7.9,83.0,3.68,1,0,0
2.12,2.32,2.25,3.2,77.9,3.52,1,1,0
2.66,2.61,2.67,4.2,89.6,3.92,2,0,0
3.38,3.62,3.55,2.8,96.2,4.6,1,0,0
1.48,1.84,1.77,7.1,66.1,5.06,4,1,0
3.14,3.44,3.34,3.9,87.0,3.61,3,0,0
4.0,3.55,3.55,4.0,87.4,3.77,3,0,0
1.54,1.25,1.25,7.6,67.8,0.84,0,0,1
4.0,3.52,3.49,5.4,81.9,4.48,4,1,0
3.79,3.91,3.91,5.5,81.3,4.09,1,0,0
2.0,1.46,1.43,7.1,74.7,5.52,0,0,1
0.28,0.41,0.4,3.6,82.2,0.5,3,0,1
0.78,1.01,1.01,5.5,85.0,1.74,1,0,1
1.6,2.08,2.08,7.4,93.0,5.06,0,1,1
0.93,0.68,0.67,5.8,72.1,3.78,2,0,1
1.22,0.8,0.85,4.5,79.7,6.6,2,0,1
1.62,1.69,1.69,4.4,85.0,7.6,1,1,0
2.86,2.77,2.77,5.0,82.3,5.03,3,0,0
3.55,3.39,3.43,5.7,73.5,5.47,1,0,0
1.96,1.68,1.66,6.2,92.7,1.27,2,0,1
3.33,3.38,3.39,3.3,79.3,5.44,1,1,0
4.0,4.0,3.99,5.2,85.6,4.33,2,0,0
1.31,1.81,1.74,7.6,73.6,4.81,3,1,1
1.19,1.77,1.85,6.0,78.5,4.71,0,0,1
1.18,0.8,0.75,4.9,72.8,2.29,3,0,1
1.76,1.82,1.77,9.3,71.1,4.12,3,1,1
2.08,1.95,1.92,10.0,83.9,4.36,4,1,1
0.93,0.76,0.73,5.0,83.1,4.05,6,0,1
0.55,0.55,0.55,6.0,88.4,4.4,3,0,1
2.17,1.74,1.8,5.0,76.6,2.35,0,1,1
2.54,2.12,2.15,6.2,77.3,4.32,4,0,0
2.63,3.08,3.05,3.3,89.0,1.77,1,1,0
0.73,0.34,0.27,4.7,79.3,2.76,3,1,1
0.57,0.35,0.35,4.6,88.3,0.52,3,1,1
1.46,1.29,1.2,5.9,97.3,3.98,2,1,1
1.85,1.99,2.01,7.1,74.4,2.1,0,0,1
0.6,0.63,0.58,5.2,74.3,2.72,1,1,1
1.53,1.16,1.14,4.3,82.6,3.77,1,1,0
1.99,2.11,2.11,6.1,81.5,4.16,4,1,1
0.99,1.03,1.03,10.0,77.3,3.04,5,0,1
0.65,1.39,1.39,4.4,79.5,4.11,0,1,1
1.78,1.52,1.59,5.4,81.1,4.38,3,1,0
2.67,2.7,2.7,3.2,72.1,7.93,0,1,1
2.59,2.21,2.12,4.7,85.0,5.41,0,0,0
0.64,0.61,0.58,6.2,80.4,3.74,3,0,1
4.0,3.83,3.89,4.4,89.8,3.79,4,1,0
4.0,4.0,4.0,2.3,89.8,2.0,2,1,0
0.0,0.0,0.0,6.0,78.0,3.47,0,1,1
1.79,1.76,1.76,4.8,83.9,3.01,2,1,0
3.73,3.59,3.54,5.3,86.6,4.48,1,0,0
1.66,1.91,1.82,4.5,83.0,4.76,0,0,0
4.0,3.86,3.89,4.5,83.3,3.82,2,1,0
0.0,0.0,0.02,8.8,82.1,1.37,3,0,1
0.0,0.54,0.51,7.2,79.0,2.64,4,0,1
1.47,1.07,0.97,8.4,85.3,2.26,1,0,1
0.82,0.83,0.79,7.2,62.1,2.35,1,0,1
3.57,3.64,3.7,3.3,89.3,4.44,2,0,0
3.63,3.77,3.77,5.2,100.0,3.55,2,0,0
2.97,3.15,3.14,8.3,75.7,4.92,0,1,0
1.59,1.32,1.43,6.9,99.5,6.5,1,0,1
1.15,1.09,1.11,7.1,72.0,4.95,2,1,0
3.01,3.06,3.01,3.5,81.6,2.51,0,1,0
1.54,2.08,2.0,6.7,79.0,3.74,0,0,0
4.0,3.81,3.79,4.4,73.8,2.24,3,0,0
1.5,0.85,0.73,5.1,76.9,1.38,4,0,1
2.76,2.9,2.9,3.5,80.2,3.11,2,0,0
3.24,3.33,3.3,4.2,73.6,4.76,1,1,1
0.0,0.0,0.0,6.1,77.4,4.6,2,1,1
0.93,0.86,0.86,9.2,85.1,4.27,1,1,1
3.25,3.16,3.12,4.1,75.6,6.82,0,0,0
3.07,2.87,2.85,3.2,91.1,2.95,0,1,0
2.8,2.49,2.51,8.0,85.1,1.88,2,0,0
2.94,2.59,2.55,5.6,97.6,0.94,3,1,0
1.64,1.08,1.12,6.9,79.5,3.67,2,1,1
0.25,0.0,0.08,5.8,72.2,3.84,4,1,1
2.1,2.2,2.17,3.4,73.6,3.86,3,0,1
3.08,3.08,3.05,3.8,77.8,3.88,2,0,1
1.25,1.35,1.37,3.4,92.8,3.67,2,0,1
3.05,3.15,3.25,5.8,92.3,4.8,1,0,0
0.59,1.16,1.13,8.4,79.7,4.79,1,1,1
4.0,3.86,3.93,6.7,91.9,0.5,1,1,0
0.03,0.05,0.05,5.4,77.6,3.85,3,1,1
2.51,2.6,2.6,6.9,77.6,5.04,1,0,1
2.36,2.37,2.35,5.8,82.2,4.51,1,0,0
0.39,0.73,0.73,6.5,84.9,6.53,4,1,1
2.11,2.65,2.69,6.7,77.3,3.79,3,1,1
2.96,2.6,2.62,8.3,99.7,3.8,2,0,0
1.61,1.39,1.48,3.9,70.1,4.67,1,1,1
2.25,2.37,2.33,5.1,77.2,3.48,1,0,0
0.0,0.34,0.23,7.9,77.1,1.8,2,0,1
0.84,0.72,0.72,5.5,78.2,4.05,1,1,0
2.41,2.44,2.46,4.7,84.9,2.68,2,1,0
4.0,4.0,4.0,3.8,84.7,4.61,3,0,0
1.66,1.56,1.57,4.6,77.1,3.94,0,0,1
0.55,0.87,0.94,7.4,82.8,5.59,2,1,1
2.17,1.88,1.86,5.6,80.8,6.55,2,0,1
1.15,1.1,1.05,5.6,83.5,4.73,1,1,1
0.89,1.07,1.03,7.8,76.6,1.44,2,0,1
2.71,2.18,2.12,4.9,80.2,4.47,3,0,1
0.0,0.0,0.0,8.4,66.1,4.41,1,0,1
0.64,0.43,0.43,6.7,76.3,7.12,2,0,1
4.0,3.9,3.9,4.2,78.2,2.49,1,1,0
3.78,3.49,3.47,3.3,94.6,4.39,1,1,1
3.1,2.68,2.66,4.1,74.8,2.11,1,1,0
1.06,1.2,1.16,3.4,79.6,4.32,2,0,1
3.65,3.51,3.51,5.1,100.0,4.53,1,0,0
